Time,x,y,z,Speedbreaker,Pothole
931.22,0.34,1.73,9.89,0,0
931.289,1.33,1.27,9,0,0
931.353,1.12,0.93,8.85,0,0
931.417,0.76,0.69,9.15,0,0
931.481,0.57,0.61,8.96,0,0
931.551,0.08,0.46,9.43,0,0
931.62,-0.27,0.23,9.72,0,0
931.689,-0.38,0.8,9.34,0,0
931.764,-0.8,0.95,9.85,0,0
931.827,-0.99,1.04,9.66,0,0
931.904,-1.08,0.84,9.28,0,0
931.97,-0.53,1.42,9,0,0
932.035,-0.53,2.3,9.19,0,0
932.098,-0.99,2.96,8.73,0,0
932.162,-0.8,2.79,8.96,0,0
932.232,-0.65,2.76,8.5,0,0
932.301,-0.5,3.02,8.81,0,0
932.37,-0.34,2.72,8.43,0,0
932.436,0.15,2.26,9.66,0,0
932.501,0.42,2.26,8.69,0,0
932.563,0.27,2.37,9,0,0
932.625,0.34,2.56,8.62,0,0
932.691,0.04,2.6,8.58,0,0
932.759,0.27,2.18,8.69,0,0
932.823,0.61,2.22,9.04,0,0
932.888,0.27,2.37,8.88,0,0
932.952,0.61,2.3,9.28,0,0
933.021,0.38,2.11,8.69,0,0
933.083,0.34,2.15,9.04,0,0
933.161,0.3,2.11,8.92,0,0
933.221,0.42,1.88,8.43,0,0
933.289,0.38,2.03,9.23,0,0
933.353,0,2.07,9,0,0
933.416,0.19,2.07,9.08,0,0
933.481,0.23,1.95,8.92,0,0
933.549,0.27,1.92,8.62,0,0
933.621,0.46,1.99,8.85,0,0
933.691,0.08,2.15,9.19,0,0
933.761,0.04,2.07,9.47,0,0
933.829,-0.34,1.88,8.77,0,0
933.893,-0.89,1.69,9.08,0,0
933.965,-1.65,1.69,9.43,0,0
934.03,-2.07,1.46,9.3,0,0
934.093,-2.03,1.23,9.08,0,0
934.161,-2.3,1.27,9.58,0,0
934.225,-2.07,1.42,9,0,0
934.291,-1.92,1.42,9.11,0,0
934.358,-1.8,1.33,9.53,0,0
934.422,-1.38,1.14,9.04,0,0
934.492,-1.12,1.18,9.7,0,0
934.555,-1.38,1.38,9.38,0,0
934.621,-1.18,1.38,8.96,0,0
934.685,-1.12,1.65,9.3,0,0
934.751,-1.23,2.03,8.81,0,0
934.817,-1.04,2.53,9.04,0,0
934.881,-1.12,2.68,8.5,0,0
934.944,-1.23,2.83,8.88,0,0
935.007,-1.46,2.72,8.77,0,0
935.073,-1.31,2.68,8.77,0,0
935.146,-1.31,2.6,9.11,0,0
935.209,-1.18,2.37,9.04,0,0
935.272,-0.99,2.15,8.96,0,0
935.335,-1.31,2.22,9.04,0,0
935.399,-1.65,2.34,8.77,0,0
935.461,-1.42,2.34,8.85,0,0
935.52,-0.99,2.07,8.88,0,0
935.582,-0.69,2.15,9.04,0,0
935.646,-0.65,2.3,8.66,0,0
935.708,-0.53,1.99,8.85,0,0
935.772,-0.61,1.8,9.34,0,0
935.835,-0.84,1.84,9.3,0,0
935.901,-0.65,1.76,9,0,0
935.983,-0.65,1.76,8.88,0,0
936.046,-0.57,1.76,9.58,0,0
936.111,-0.8,1.76,7.65,0,0
936.18,-0.46,2.22,9.28,0,0
936.248,-0.19,2.56,9.3,0,0
936.311,0.34,2.37,9.81,0,0
936.379,1.53,1.69,9.34,0,0
936.449,0.89,1.99,9.47,0,0
936.513,-0.57,2.18,9.49,0,0
936.583,-1.12,2.72,8.43,0,0
936.646,-0.19,2.53,8.58,0,0
936.71,-0.53,2.26,7.86,0,0
936.772,0.04,2.3,9.85,0,0
936.841,0.08,2.3,8.69,0,0
936.906,-0.19,2.18,8.81,0,0
936.971,-1.14,1.65,10.57,0,0
937.04,-1.69,2.41,9.28,0,0
937.103,-2.37,2.68,7.74,0,0
937.172,-1.12,2.76,8.27,0,0
937.233,-0.23,2.83,8.16,0,0
937.296,0,3.15,8.05,0,0
937.359,0.5,2.6,8.31,0,0
937.422,0.89,2.45,9.96,0,0
937.491,0.84,2.6,8.88,0,0
937.559,0.57,2.72,9.34,0,0
937.63,0.19,2.6,8.47,0,0
937.695,-0.57,2.41,8.81,0,0
937.758,-0.99,2.45,8.54,0,0
937.821,-1.46,2.26,8.08,0,0
937.89,-0.89,2.79,8.88,0,0
937.958,0.11,3.3,7.93,0,0
938.021,0.99,2.96,8.92,0,0
938.083,1.46,2.64,8.96,0,0
938.15,0,2.11,9.62,0,0
938.219,-0.08,1.69,9.85,0,0
938.293,0.42,1.95,8.88,0,0
938.356,0.11,1.95,8.96,0,0
938.421,0.38,1.46,8.88,0,0
938.498,1.23,0.84,8.96,0,0
938.561,1.53,0.72,9.15,0,0
938.621,1.04,1.46,8.81,0,0
938.683,0.61,1.57,8.96,0,0
938.751,0.57,1.65,9.11,0,0
938.819,0.46,1.46,9.11,0,0
938.889,0.46,1.23,9.19,0,0
938.951,0.61,0.95,9.08,0,0
939.014,0.84,1.42,8.69,0,0
939.081,1.04,2.18,8.96,0,0
939.151,0.95,3.3,8.27,0,0
939.214,1.04,3.49,8.31,0,0
939.282,1.08,3.41,8.62,0,0
939.345,0.99,3.57,8.5,0,0
939.411,0.95,3.34,8.31,0,0
939.481,1.14,2.79,8.58,0,0
939.546,1.04,2.37,8.54,0,0
939.609,0.99,2.41,8.85,0,0
939.673,0.76,2.3,8.66,0,0
939.741,0.95,2.18,8.85,0,0
939.809,0.89,2.22,8.88,0,0
939.872,0.76,2.22,8.69,0,0
939.94,0.76,2.3,8.77,0,0
940.008,0.53,2.45,8.85,0,0
940.073,0.42,2.53,8.69,0,0
940.148,0.53,2.41,8.77,0,0
940.21,0.53,2.34,8.69,0,0
940.273,0.69,2.34,8.81,0,0
940.341,0.46,2.53,8.73,0,0
940.409,0.42,2.6,8.69,0,0
940.472,0.5,2.64,8.77,0,0
940.541,0.53,2.6,8.73,0,0
940.611,0.46,2.56,8.62,0,0
940.679,0.61,2.6,8.62,0,0
940.741,0.5,2.45,8.62,0,0
940.81,0.53,2.45,9,0,0
940.88,0.99,2.45,8.43,0,0
940.942,0.89,2.64,8.96,0,0
941.011,0.99,3.15,8.54,0,0
941.079,0.5,3.83,8.69,0,0
941.142,-0.5,3.57,8.85,0,0
941.206,-0.76,2.72,8.66,0,0
941.271,-0.23,2.15,8.47,0,0
941.339,0.08,2.79,8.73,0,0
941.402,0,3.11,8.88,0,0
941.471,0.5,2.34,8.54,0,0
941.539,0.89,2.18,8.88,0,0
941.605,0.72,2.45,8.5,0,0
941.666,0.34,2.6,8.16,0,0
941.729,0.19,2.49,8.69,0,0
941.792,0.69,2.96,8.47,0,0
941.861,0.99,3.49,8.58,0,0
941.929,1.73,3.53,9.47,0,0
941.991,2.49,2.91,9.3,0,0
942.059,1.46,1.73,8.92,0,0
942.128,1.46,1.65,8.2,0,0
942.192,0.99,2.83,8.24,0,0
942.26,-0.08,3.53,7.89,0,0
942.329,0.72,2.79,7.97,0,0
942.391,1.27,2.72,8.85,0,0
942.459,0.61,2.72,8.5,0,0
942.521,1.12,2.37,8.66,0,0
942.591,1.8,2.6,9.23,0,0
942.659,0.72,2.76,8.43,0,0
942.723,0.53,2.3,8.62,0,0
942.79,0.89,2.37,8.39,0,0
942.86,0.38,2.37,8.47,0,0
942.928,0.76,2.18,8.96,0,0
942.991,1.12,1.76,8.66,0,0
943.06,0.89,1.95,8.77,0,0
943.128,1.33,2.41,9.43,0,0
943.191,1.46,1.8,9.53,0,0
943.259,2.03,1.33,8.96,0,0
943.328,2.07,1.46,9.3,0,0
943.392,1.33,2.18,8.27,0,0
943.472,-0.04,2.3,8.24,0,0
943.543,0.27,2.96,9.08,0,0
943.606,0.69,2.18,8.24,0,0
943.669,1.73,1.73,9.49,0,0
943.736,1.46,2.37,8.88,0,0
943.801,1.33,2.18,8.81,0,0
943.869,1.8,1.8,8.85,0,0
943.932,1.18,2.15,8.66,0,0
943.995,0.57,2.68,8.47,0,0
944.063,0.19,2.41,8.35,0,0
944.125,0.72,2.3,8.62,0,0
944.188,0.89,2.07,9,0,0
944.251,1.18,2.26,8.88,0,0
944.319,0.95,2.64,8.96,0,0
944.382,0.69,2.79,8.85,0,0
944.452,0.72,2.83,8.47,0,0
944.521,0.99,2.72,8.81,0,0
944.591,0.99,2.37,8.47,0,0
944.66,1.33,2.07,8.66,0,0
944.728,1.69,1.8,8.43,0,0
944.791,1.69,1.99,9.08,0,0
944.861,1.33,2.18,8.5,0,0
944.929,1.18,2.45,8.62,0,0
944.993,1.08,2.96,8.66,0,0
945.063,1.14,3.41,8.27,0,0
945.131,1.33,3.34,8.69,0,0
945.209,1.33,2.87,8.2,0,0
945.272,1.5,2.76,8.58,0,0
945.34,1.42,3.02,8.47,0,0
945.408,1.04,2.96,8.54,0,0
945.471,1.23,2.64,8.5,0,0
945.535,1.12,2.64,8.77,0,0
945.599,0.89,2.6,8.62,0,0
945.662,0.91,2.45,8.69,0,0
945.729,0.95,2.56,8.54,0,0
945.792,0.91,2.3,8.81,0,0
945.86,0.91,2.53,8.58,0,0
945.922,1.08,2.45,8.85,0,0
945.992,0.99,2.49,8.54,0,0
946.061,0.76,2.6,8.69,0,0
946.126,0.95,2.41,8.73,0,0
946.188,1.08,2.45,8.77,0,0
946.251,0.72,2.64,8.54,0,0
946.318,0.99,2.6,8.66,0,0
946.381,1.14,2.96,8.47,0,0
946.441,1.04,3.17,8.43,0,0
946.502,1.31,3.15,8.47,0,0
946.572,1.46,3.21,8.39,0,0
946.64,1.23,3.38,8.54,0,0
946.708,1.12,3.3,8.43,0,0
946.771,0.95,3.26,8.5,0,0
946.839,0.99,3.57,8.5,0,0
946.902,0.72,3.83,8.27,0,0
946.972,0.69,3.6,8.39,0,0
947.04,0.76,3.53,8.54,0,0
947.103,0.72,3.6,8.27,0,0
947.173,0.84,3.76,8.35,0,0
947.235,0.69,3.57,8.39,0,0
947.301,0.42,3.53,8.54,0,0
947.369,0.27,3.6,8.35,0,0
947.446,0.27,3.83,8.58,0,0
947.514,0.08,3.91,8.58,0,0
947.583,0.15,4.02,8.2,0,0
947.645,0.23,4.4,8.08,0,0
947.711,0.3,4.63,8.2,0,0
947.781,0.08,4.52,8.05,0,0
947.843,0.11,4.37,8.31,0,0
947.911,0.23,4.29,8.27,0,0
947.979,0.38,4.29,8.31,0,0
948.042,0.23,4.4,8.12,0,0
948.11,-0.23,4.44,8.47,0,0
948.178,-0.15,4.37,8.16,0,0
948.241,-0.19,4.02,8.12,0,0
948.311,-0.04,4.25,8.31,0,0
948.379,-0.53,4.63,8.08,0,0
948.441,-0.72,4.67,8.08,0,0
948.51,-0.89,4.44,7.97,0,0
948.572,-0.57,4.29,8.73,0,0
948.632,-0.19,4.06,8.35,0,0
948.702,0,4.18,8.16,0,0
948.767,0.19,4.33,8.12,0,0
948.829,0.57,4.48,8.27,0,0
948.891,0.69,4.25,8.12,0,0
948.96,0.61,3.99,8.47,0,0
949.033,0.42,3.95,8.01,0,0
949.101,0.46,3.83,8.35,0,0
949.169,0.5,4.02,8.85,0,0
949.231,0.34,4.21,8.43,0,0
949.299,0.46,4.25,8.47,0,0
949.361,0.46,4.33,7.89,0,0
949.431,0.84,4.29,7.93,0,0
949.499,1.42,3.91,8.05,0,0
949.561,2.03,3.72,8.2,0,0
949.631,1.95,3.87,8.35,0,0
949.703,1.46,4.02,8.01,0,0
949.765,1.65,4.02,7.65,0,0
949.829,1.95,3.79,8.47,0,0
949.892,2.14,3.57,8.08,0,0
949.961,2.22,3.26,8.62,0,0
950.03,1.88,3.26,7.89,0,0
950.098,1.92,3.38,8.66,0,0
950.167,1.57,3.41,8.27,0,0
950.232,1.65,3.3,8.24,0,0
950.3,1.88,3.45,8.27,0,0
950.37,1.8,3.68,8.12,0,0
950.439,2.03,3.34,7.93,0,0
950.503,1.99,3.38,8.88,0,0
950.571,1.57,3.26,7.89,0,0
950.639,0.53,3.06,8.88,0,0
950.702,0.72,2.49,8.47,0,0
950.772,1.61,1.8,8.81,0,0
950.838,1.38,1.76,9,0,0
950.901,1.27,2.22,8.62,0,0
950.964,1.27,2.26,8.66,0,0
951.027,1.23,2.22,8.62,0,0
951.091,1.14,2.26,9,0,0
951.16,1.42,2.07,8.47,0,0
951.228,1.5,2.03,9.08,0,0
951.291,1.23,2.3,8.96,0,0
951.359,1.76,3.17,8.58,0,0
951.436,2.03,3.79,7.31,0,0
951.497,1.84,4.06,8.43,0,0
951.575,1.65,3.72,8.35,0,0
951.641,1.53,3.21,8.5,0,0
951.711,1.92,3.21,8.62,0,0
951.779,1.99,3.57,8.24,0,0
951.843,1.65,3.57,8.47,0,0
951.911,1.33,3.49,8.27,0,0
951.98,1.12,3.95,8.54,0,0
952.048,1.46,4.37,8.08,0,0
952.111,1.18,3.99,7.82,0,0
952.179,0.99,4.18,8.69,0,0
952.241,0.76,4.02,7.44,0,0
952.31,0.72,4.63,8.73,0,0
952.379,0.8,4.37,7.7,0,0
952.441,1.27,4.1,8.16,0,0
952.511,0.95,4.06,8.58,0,0
952.579,0.91,4.37,8.47,0,0
952.642,1.18,4.25,7.65,0,0
952.71,1.14,4.21,7.86,0,0
952.78,0.53,4.18,8.16,0,0
952.848,0.3,3.53,8.24,0,0
952.911,0.3,3.06,8.96,0,0
952.98,0.46,2.03,8.01,0,0
953.05,1.14,1.04,9.72,0,0
953.118,1.42,1.69,9.72,0,0
953.182,1.84,1.76,8.69,0,0
953.246,1.42,0.95,8.16,0,0
953.307,1.53,1.23,9.47,0,0
953.37,0.89,1.54,7.97,0,0
953.438,0.95,1.76,9.28,0,0
953.501,0.5,1.76,8.73,0,0
953.564,0.27,1.42,9.38,0,0
953.633,0.11,1.23,8.85,0,0
953.696,0.27,0.99,9.43,0,0
953.762,0.19,1.12,9.38,0,0
953.831,0.38,1.08,8.77,0,0
953.899,0.76,0.99,8.85,0,0
953.963,0.69,1.23,9.3,0,0
954.031,0.27,1.23,9.34,0,0
954.099,0.04,0.99,9.62,0,0
954.162,-0.08,1.23,8.92,0,0
954.231,0.11,1.8,8.27,0,0
954.299,0.53,2.6,8.73,0,0
954.363,0.42,2.07,9.23,0,0
954.431,0.95,1.92,8.62,0,0
954.501,0.84,2.11,9.53,0,0
954.568,0.38,2.18,8.85,0,0
954.631,0.3,1.88,8.5,0,0
954.699,0.04,2.03,11.56,0,0
954.763,0.27,2.72,7.93,0,0
954.831,-0.04,2.45,6.4,0,0
954.899,1.18,2.68,7.35,0,0
954.962,1.5,3.45,4.18,0,0
955.032,0.38,2.07,12.07,0,0
955.101,0.95,1.23,6.93,0,0
955.172,0.5,1.84,12.41,0,0
955.242,0.46,3.17,9.08,0,0
955.311,0.19,3.49,7.31,0,0
955.379,0.11,2.83,8.43,0,0
955.442,-0.15,3.53,8.05,0,0
955.511,1.31,4.1,7.5,0,0
955.58,1.99,4.99,8.43,0,0
955.646,0.89,4.79,9.58,0,0
955.711,-0.53,4.14,8.2,0,0
955.774,0.38,3.15,7.97,0,0
955.841,2.22,3.87,8.92,0,0
955.91,0.95,4.1,7.7,0,0
955.98,-0.11,3.53,7.93,0,0
956.049,0.53,4.18,8.35,0,0
956.119,0.46,4.9,8.16,0,0
956.181,1.04,4.18,8.81,0,0
956.249,0.89,3.57,8.69,0,0
956.312,0.69,3.72,7.82,0,0
956.39,0.65,4.63,8.73,0,0
956.461,0.08,4.48,7.86,0,0
956.524,0.69,3.91,8.69,0,0
956.587,1.33,4.18,8.43,0,0
956.651,0.99,4.21,8.31,0,0
956.719,0.91,4.02,8.77,0,0
956.783,1.08,4.02,8.92,0,0
956.851,1.65,3.87,8.27,0,0
956.919,2.18,3.57,8.27,0,0
956.981,1.88,3.17,7.97,0,0
957.049,1.5,3.68,8.62,0,0
957.113,1.27,4.29,8.01,0,0
957.181,1.23,3.79,8.47,0,0
957.249,1.31,3.26,8.01,0,0
957.312,1.27,3.49,8.54,0,0
957.382,1.04,3.64,8.5,0,0
957.451,0.53,3.34,9.38,0,0
957.519,0.57,2.45,8.35,0,0
957.582,1.27,0.95,8.88,0,0
957.652,0.95,0.93,9.11,0,0
957.72,0.95,2.3,8.62,0,0
957.789,1.04,2.53,8.66,0,0
957.851,1.08,2.53,9.11,0,0
957.921,1.99,2.56,8.12,0,0
957.989,0.72,1.76,9.28,0,0
958.051,0.8,1.76,8.2,0,0
958.111,1.65,2.56,8.47,0,0
958.174,1.04,2.79,9.19,0,0
958.242,-0.19,2.68,8.81,0,0
958.31,0.95,2.45,7.74,0,0
958.378,1.33,4.48,7.89,0,0
958.441,1.04,4.33,8.85,0,0
958.511,0.19,4.02,8.27,0,0
958.581,0.69,3.76,7.7,0,0
958.649,0.99,4.25,9,0,0
958.712,1.27,4.48,8.31,0,0
958.78,0.89,4.02,7.35,0,0
958.85,1.27,3.95,7.82,0,0
958.919,1.04,3.99,8.69,0,0
958.982,0.99,3.68,7.93,0,0
959.05,1.18,3.21,8.85,0,0
959.119,1.5,3.34,7.27,0,0
959.182,1.27,3.38,8.73,0,0
959.251,0.57,3.57,8.81,0,0
959.319,0.42,2.83,8.69,0,0
959.383,0.38,1.84,8.16,0,0
959.452,1.12,1.73,9.53,0,0
959.515,0.57,2.07,9.72,0,0
959.582,1.08,1.69,8.5,0,0
959.649,1.53,1.33,9.04,0,0
959.712,0.46,0.72,8.58,0,0
959.782,0.76,1.27,9.53,0,0
959.85,-0.11,0.69,8.47,0,0
959.92,-0.46,0.57,10.04,0,0
959.988,-0.5,-0.11,8.54,0,0
960.052,-0.31,-0.27,9.96,0,0
960.116,-0.5,0.11,9.11,0,0
960.178,-0.38,0,9.96,0,0
960.239,-0.23,-0.27,10.08,0,0
960.301,-0.08,-0.3,9.58,0,0
960.371,-0.34,-0.65,8.92,0,0
960.439,-0.53,-0.8,10.19,0,0
960.501,-0.5,-0.5,9.23,0,0
960.566,-0.53,-0.5,9.49,0,0
960.632,-0.23,-0.53,8.58,0,0
960.702,-0.57,-0.84,10.46,0,0
960.771,-0.76,-0.8,9.72,0,0
960.839,-0.72,-0.72,9.7,0,0
960.915,-0.31,-0.53,9.19,0,0
960.977,-0.76,-0.42,9.53,0,0
961.043,-0.72,-0.38,9.23,0,0
961.111,-0.57,-0.57,9.77,0,0
961.181,-0.69,-0.34,10.04,0,0
961.249,-0.8,0.04,9.49,0,0
961.311,-0.93,-0.23,9.81,0,0
961.381,-0.76,-0.46,9.66,0,0
961.447,-1.08,-0.38,9,0,0
961.513,-0.76,0.04,8.92,0,0
961.573,-0.69,0.08,8.96,0,0
961.636,-0.65,0.08,9.58,0,0
961.701,-0.38,-0.19,9.92,0,0
961.769,-0.34,-0.34,10.19,0,0
961.839,-0.93,-0.11,9.92,0,0
961.902,-0.89,0.15,9.15,0,0
961.969,-0.99,0.38,9.43,0,0
962.032,-0.61,0.53,8.92,0,0
962.102,-0.5,0.61,9.38,0,0
962.171,0.08,0.27,9.43,0,0
962.239,0.42,0.04,8.85,0,0
962.301,0,0.34,9.43,0,0
962.369,-0.5,0.69,9.28,0,0
962.432,-0.65,1.08,9.34,0,0
962.496,-0.38,1.04,9.19,0,0
962.557,0.08,1.31,9,0,0
962.62,-0.34,0.93,10.15,0,0
962.688,-0.19,0.34,11.99,0,0
962.751,0.27,0.93,10.95,0,0
962.82,0.34,2.07,9.66,0,0
962.888,-0.31,2.34,7.35,0,0
962.953,1.18,3.06,6.32,0,0
963.022,0.99,1.88,3.34,0,0
963.09,1.08,1.76,4.14,0,0
963.153,1.27,2.37,6.89,0,0
963.222,1.18,2.56,8.24,0,0
963.291,1.5,2.11,11.18,0,0
963.357,0.69,0.89,13.91,0,0
963.419,2.07,2.26,13.59,1,0
963.481,0.69,1.8,11.65,1,0
963.551,0.84,1.88,11.56,1,0
963.619,-0.11,2.22,9.08,1,0
963.682,-0.69,1.95,6.85,1,0
963.751,-0.19,1.18,5.71,1,0
963.819,0.08,1.65,6.17,1,0
963.882,-0.04,1.99,4.59,0,0
963.954,1.33,2.64,6.47,0,0
964.023,2.6,2.96,8.39,0,0
964.091,2.87,4.56,9.47,0,0
964.159,2.53,4.52,11.41,0,0
964.221,2.87,4.99,12.6,0,0
964.291,2.49,3.87,9.85,0,0
964.36,1.57,2.3,9.38,0,0
964.428,0.61,2.11,7.59,0,0
964.491,-0.08,1.99,6.74,0,0
964.559,0.46,2.34,7.46,0,0
964.623,1.18,3.26,6.51,0,0
964.691,1.65,3.49,8.47,0,0
964.759,1.84,3.26,9.28,0,0
964.823,1.92,3.49,9.15,0,0
964.886,2.07,3.34,9.3,0,0
964.948,1.8,3.15,9.11,0,0
965.01,1.65,3.02,8.27,0,0
965.075,1.57,3.02,8.35,0,0
965.146,1.38,3.15,8.12,0,0
965.211,1.84,2.96,7.97,0,0
965.279,2.11,2.98,8.81,0,0
965.358,1.92,3.06,8.43,0,0
965.421,1.88,2.98,8.54,0,0
965.484,2.07,2.56,8.35,0,0
965.549,2.37,2.45,8.58,0,0
965.612,2.34,2.6,8.5,0,0
965.68,2.18,2.3,8.77,0,0
965.748,2.18,2.03,8.27,0,0
965.811,2.45,2.11,8.77,0,0
965.879,2.53,2.07,8.92,0,0
965.941,2.45,1.5,8.54,0,0
966.011,2.45,1.54,9.15,0,0
966.078,2.18,1.88,8.66,0,0
966.141,2.07,2.3,8.58,0,0
966.209,2.26,1.95,8.31,0,0
966.273,2.37,1.61,7.97,0,0
966.341,3.06,1.5,9.08,0,0
966.42,3.02,1.23,8.88,0,0
966.482,2.98,1.18,9.15,0,0
966.543,2.53,1.04,9.28,0,0
966.609,2.37,1.54,8.62,0,0
966.672,2.18,1.57,8.5,0,0
966.741,2.11,1.73,8.31,0,0
966.81,2.68,1.57,8.77,0,0
966.878,3.11,1.12,8.66,0,0
966.94,3.49,0.99,9.15,0,0
967.001,3.83,0.72,8.88,0,0
967.062,3.72,0.46,9.3,0,0
967.127,3.3,0.65,9.23,0,0
967.192,2.75,0.76,9.08,0,0
967.26,2.6,1.18,9.28,0,0
967.328,2.3,1.38,8.69,0,0
967.391,2.96,1.5,8.81,0,0
967.461,2.87,1.33,8.92,0,0
967.529,3.17,1.08,8.92,0,0
967.605,3.3,1.04,9.3,0,0
967.671,3.3,1.04,8.66,0,0
967.749,3.15,0.93,9.49,0,0
967.813,2.64,1.12,9.19,0,0
967.881,2.75,1.23,8.2,0,0
967.949,3.02,1.27,9.15,0,0
968.012,2.83,1.42,8.69,0,0
968.076,3.02,0.61,8.85,0,0
968.141,3.11,0.99,9.96,0,0
968.203,2.75,1.54,8.88,0,0
968.271,2.64,0.8,8.96,0,0
968.339,3.11,0.95,8.12,0,0
968.402,3.15,1.23,8.92,0,0
968.472,3.02,1.5,7.35,0,0
968.541,3.21,1.33,8.16,0,0
968.609,2.72,1.69,9,0,0
968.671,2.79,1.04,8.2,0,0
968.739,3.06,0.53,9.7,0,0
968.802,3.06,0.53,9.11,0,0
968.871,3.49,0.19,9,0,0
968.946,2.75,0.38,8.66,0,0
969.011,2.56,0.76,8.69,0,0
969.076,2.75,0.53,8.35,0,0
969.141,3.21,0.53,8.85,0,0
969.21,2.98,0.34,9.58,0,0
969.28,2.87,0.46,8.58,0,0
969.345,2.56,0.53,9.34,0,0
969.407,2.3,0.53,8.92,0,0
969.469,1.95,0.27,9.04,0,0
969.533,1.76,0.31,9.15,0,0
969.602,1.53,1.08,8.66,0,0
969.67,0.84,1.08,8.85,0,0
969.738,0.91,1.18,9.43,0,0
969.801,1.12,0.61,9.66,0,0
969.869,1.92,0.8,9.28,0,0
969.933,1.65,1.23,8.31,0,0
969.996,0.53,1.23,9.15,0,0
970.062,-0.69,2.15,9.43,0,0
970.132,-0.93,2.11,7.93,0,0
970.202,-0.04,1.84,9.28,0,0
970.271,0.04,2.3,9.92,0,0
970.339,0.3,1.12,8.16,0,0
970.402,0.11,1.27,10.34,0,0
970.472,-0.31,1.8,9.77,0,0
970.541,-0.19,2.11,9,0,0
970.611,-0.27,2.26,9.3,0,0
970.679,-0.57,2.76,10.27,0,0
970.742,-0.65,2.64,9.62,0,0
970.805,-0.61,2.34,10,0,0
970.871,0.3,2.79,7.59,0,0
970.939,0.61,1.99,2.53,0,0
971.003,0.61,3.17,4.99,0,0
971.071,-0.5,2.18,8.2,0,0
971.141,0.27,2.37,9.49,0,0
971.206,1.08,1.38,10.99,0,0
971.271,0.38,2.07,12.41,0,0
971.339,-1.27,3.21,12.49,0,0
971.403,-0.69,2.41,8.85,0,0
971.471,-0.5,0.93,4.14,0,0
971.54,0.76,1.88,7.63,0,0
971.6,0.27,3.15,6.32,0,0
971.664,0.65,4.82,7.55,0,0
971.724,2.64,3.49,8.2,0,0
971.783,3.91,3.15,9.58,0,0
971.847,1.76,3.26,10.53,0,0
971.908,-0.04,3.26,8.43,0,0
971.969,0.95,2.45,9.81,1,0
972.048,0,2.91,8.35,1,0
972.111,0.04,2.91,8.88,1,0
972.181,0.42,2.68,8.27,1,0
972.249,0.19,2.76,8.54,1,0
972.312,0.34,2.79,8.47,1,0
972.381,0.34,2.6,8.88,1,0
972.449,0.08,2.68,8.81,0,0
972.512,0.08,2.6,8.77,0,0
972.583,0.27,2.53,9.08,0,0
972.649,0.42,2.53,8.27,0,0
972.712,0.57,2.53,8.92,0,0
972.776,0.27,2.68,8.73,0,0
972.842,0.38,2.45,8.58,0,0
972.911,-0.08,2.56,8.66,0,0
972.984,-0.5,3.06,9.11,0,0
973.046,-0.42,2.76,8.62,0,0
973.111,-0.11,2.56,8.88,0,0
973.173,-0.38,2.76,8.62,0,0
973.241,-0.57,3.11,9,0,0
973.309,-0.57,2.49,8.39,0,0
973.371,-0.69,2.37,9.15,0,0
973.439,-1.23,3.17,9.77,0,0
973.503,-0.99,3.06,7.86,0,0
973.572,-1.38,2.68,9.58,0,0
973.64,-1.65,2.98,8.58,0,0
973.708,-2.3,3.21,8.05,0,0
973.774,-1.92,3.02,9.34,0,0
973.843,-1.38,3.15,8.62,0,0
973.912,-1.23,2.64,9.49,0,0
973.98,-1.08,2.3,8.62,0,0
974.044,-1.57,3.06,9.28,0,0
974.111,-1.65,2.91,8.31,0,0
974.174,-1.99,2.45,8.24,0,0
974.249,-2.26,2.76,10.23,0,0
974.316,-2.18,3.15,9,0,0
974.378,-1.54,2.76,8.35,0,0
974.441,-1.61,2.87,8.96,0,0
974.509,-2.07,3.21,8.66,0,0
974.572,-1.8,3.06,8.39,0,0
974.641,-1.8,3.3,8.85,0,0
974.709,-1.99,3.64,8.62,0,0
974.771,-2.11,3.06,8.96,0,0
974.841,-1.69,3.02,9.11,0,0
974.91,-1.5,3.11,8.73,0,0
974.979,-1.31,2.79,8.85,0,0
975.049,-1.73,3.11,8.88,0,0
975.111,-1.99,3.02,8.66,0,0
975.179,-2.41,3.15,9.23,0,0
975.243,-2.72,3.6,9.28,0,0
975.31,-2.37,3.41,8.62,0,0
975.378,-1.88,3.34,8.5,0,0
975.441,-1.69,3.57,8.24,0,0
975.509,-1.46,3.95,8.58,0,0
975.572,-1.99,3.64,8.81,0,0
975.638,-1.69,3.41,9.43,0,0
975.701,-1.23,3.49,8.54,0,0
975.769,-1.57,3.76,9.11,0,0
975.833,-2.15,3.91,8.39,0,0
975.902,-2.11,3.26,8.43,0,0
975.97,-1.84,3.64,8.58,0,0
976.04,-1.84,4.14,8.12,0,0
976.106,-1.57,3.91,8.5,0,0
976.168,-1.57,3.6,8.92,0,0
976.231,-1.12,3.72,8.81,0,0
976.3,-0.76,3.72,8.47,0,0
976.368,-0.34,3.38,8.85,0,0
976.431,-0.11,2.96,8.81,0,0
976.499,-0.04,3.15,8.88,0,0
976.561,-0.04,3.38,8.47,0,0
976.629,0.15,3.34,8.39,0,0
976.692,0.53,3.21,9.11,0,0
976.761,1.04,2.83,8.08,0,0
976.829,1.42,2.56,8.47,0,0
976.891,0.95,2.83,8.85,0,0
976.959,0.57,3.06,8.5,0,0
